0, 0.9685696913765752, 0.0, -0.2487423424885391, -0.0, 6.082617661844893, 0
0.01, 0.9666603770570293, 0.060786203050331875, -0.2487423424885391, -0.3817373551560842, 6.070627167918144, 0
0.02, 0.9609399616541332, 0.12133275381968048, -0.2487423424885391, -0.7619696939875934, 6.034702959187957, 0
0.03, 0.9514309981573925, 0.18140094486672842, -0.2487423424885391, -1.1391979337630544, 5.974986668428425, 0
0.04, 0.9381709760739229, 0.24075395470441815, -0.2487423424885391, -1.511934835543746, 5.891713729744236, 0
0.05, 0.9212121736244178, 0.29915778147908817, -0.2487423424885391, -1.8787108676886737, 5.785212450361343, 0
0.060000000000000005, 0.9006214516339628, 0.3563821655330803, -0.2487423424885391, -2.238079999547744, 5.655902716261287, 0
0.07, 0.8764799899302899, 0.41220149721357513, -0.2487423424885391, -2.588625402501252, 5.504294336762221, 0
0.08, 0.8488829672887336, 0.466395706348578, -0.2487423424885391, -2.92896503586907, 5.3309850345732475, 0
0.09, 0.8179391861857196, 0.5187511298832582, -0.2487423424885391, -3.257757095666862, 5.136658089246319, 0
0.09999999999999999, 0.7837706438402128, 0.5690613542559472, -0.2487423424885391, -3.5737053047273486, 4.922079643316536, 0
0.10999999999999999, 0.7465120512343122, 0.6171280291926902, -0.2487423424885391, -3.8755640233300945, 4.688095681751481, 0
0.11999999999999998, 0.7063103020092745, 0.6627616497119321, -0.2487423424885391, -4.162143160190934, 4.435628696618243, 0
0.12999999999999998, 0.6633238933308679, 0.7057823032562475, -0.2487423424885391, -4.4323128644492344, 4.16567405011785, 0
0.13999999999999999, 0.6177223010073204, 0.7460203790055173, -0.2487423424885391, -4.685007980154649, 3.8792960503259724, 0
0.15, 0.5696853113234862, 0.7833172365750526, -0.2487423424885391, -4.91923224569133, 3.5776237551114933, 0
0.16, 0.5194023122255041, 0.8175258314622933, -0.2487423424885391, -5.134062221583202, 3.261846520776166, 0
0.17, 0.4670715466504855, 0.8485112947762319, -0.2487423424885391, -5.328650931194736, 2.933209312965049, 0
0.18000000000000002, 0.41289933094500736, 0.8761514649639521, -0.2487423424885391, -5.50223119997362, 2.5930077983346465, 0
0.19000000000000003, 0.35709924145383615, 0.9003373694379285, -0.2487423424885391, -5.654118680070192, 2.2425832363300913, 0
0.20000000000000004, 0.2998912724857888, 0.9209736542052485, -0.2487423424885391, -5.783714548408961, 1.8833171912107536, 0
0.21000000000000005, 0.24150096897648543, 0.937978959804927, -0.2487423424885391, -5.890507867574941, 1.5166260851723286, 0
0.22000000000000006, 0.18215853726751566, 0.9512862420711619, -0.2487423424885391, -5.974077600206897, 1.1439556140399985, 0
0.23000000000000007, 0.12209793750780251, 0.9608430364579091, -0.2487423424885391, -6.03409426895567, 0.7667750475489998, 0
0.24000000000000007, 0.061555961255419525, 0.966611664882664, -0.2487423424885391, -6.0703212554631305, 0.38657143668403465, 0
0.25000000000000006, 7.712979164494101E-4, 0.9685693842739601, -0.2487423424885391, -6.08261573324047, 0.004843750915302296, 0
0.26000000000000006, -0.06001640629850438, 0.96670847623693, -0.2487423424885391, -6.070929230767921, -0.3769030315546075, 0
0.2700000000000001, -0.12056749319005099, 0.9610362774834159, -0.2487423424885391, -6.035307822595852, -0.7571638572335202, 0
0.2800000000000001, -0.1806432374330118, 0.9515751509066611, -0.2487423424885391, -5.975891947693832, -1.1344395310793143, 0
0.2900000000000001, -0.24000678776152154, 0.9383623974146184, -0.2487423424885391, -5.892915855763803, -1.5072426271423554, 0
0.3000000000000001, -0.29842410076557, 0.9214501088694792, -0.2487423424885391, -5.78670668370033, -1.8741033528077797, 0
0.3100000000000001, -0.35566486361744604, 0.9009049627132141, -0.2487423424885391, -5.657683165838985, -2.233575343517561, 0
0.3200000000000001, -0.41150340209019853, 0.8768079590888227, -0.2487423424885391, -5.5063539830778065, -2.584241365126447, 0
0.3300000000000001, -0.4657195702882092, 0.8492541014937048, -0.2487423424885391, -5.333315757380467, -2.9247189014099537, 0
0.34000000000000014, -0.5180996185820749, 0.8183520222241909, -0.2487423424885391, -5.139250699567919, -3.2536656046954304, 0
0.35000000000000014, -0.5684370363259296, 0.7842235540879323, -0.2487423424885391, -4.924923919672215, -3.5697845881268377, 0
0.36000000000000015, -0.6165333660347567, 0.7470032500726933, -0.2487423424885391, -4.691180410456514, -3.871829538698272, 0
0.37000000000000016, -0.6621989858117565, 0.7068378528652772, -0.2487423424885391, -4.438941715993941, -4.158609630897831, 0
0.38000000000000017, -0.705253856941021, 0.6638857163120231, -0.2487423424885391, -4.169202298439505, -4.428994221589613, 0
0.3900000000000002, -0.7455282336980973, 0.6183161811017963, -0.2487423424885391, -3.883025617319281, -4.681917307624051, 0
0.4000000000000002, -0.7828633325799749, 0.5703089071328711, -0.2487423424885391, -3.5815399367944307, -4.916381728602242, 0
0.4100000000000002, -0.8171119583160367, 0.5200531651958726, -0.2487423424885391, -3.26593387743008, -5.13146309822471, 0
0.4200000000000002, -0.8481390841918917, 0.4677470907653553, -0.2487423424885391, -2.9374517300064316, -5.32631344872508, 0
0.4300000000000002, -0.8758223843981398, 0.4135969028419717, -0.2487423424885391, -2.5973885498475826, -5.500164574020318, 0
0.4400000000000002, -0.9000527163052587, 0.35781609092498834, -0.2487423424885391, -2.247085051008927, -5.652331058397025, 0
0.45000000000000023, -0.9207345507632256, 0.30062457332053744, -0.2487423424885391, -1.8879223204529751, -5.782212978793058, 0
0.46000000000000024, -0.9377863487293954, 0.24224783010401368, -0.2487423424885391, -1.521316373053206, -5.889298270020603, 0
0.47000000000000025, -0.9511408827397645, 0.1829160141549555, -0.2487423424885391, -1.1487125688931206, -5.973164743605722, 0
0.48000000000000026, -0.9607455019562076, 0.12286304376918568, -0.2487423424885391, -0.771579914870486, -6.033481752284984, 0
0.49000000000000027, -0.9665623397447243, 0.06232568042563516, -0.2487423424885391, -0.39140527307298884, -6.070011493596868, 0
0.5000000000000002, -0.9685684629663096, 0.0015425953437903594, -0.2487423424885391, -0.009687498759003457, -6.082609947428424, 0
0.5100000000000002, -0.9667559623918647, -0.059246571488093897, -0.2487423424885391, 0.37206846894522966, -6.07122744382091, 0
