0 1.0 0.0 -0.0 -5.0 
0.01 0.9995500337489875 0.04997916927067833 -0.08998650060748697 -4.993751301974831 
0.02 0.9982005399352042 0.09983341664682815 -0.17989201943833377 -4.975020826390129 
0.03 0.9959527330119943 0.14943813247359922 -0.26963564759403313 -4.943855389680211 
0.04 0.9928086358538663 0.19866933079506122 -0.3591366218667581 -4.900332889206208 
0.05 0.9887710779360422 0.24740395925452294 -0.4483143974207977 -4.844562108553224 
0.060000000000000005 0.9838436927881214 0.2955202066613396 -0.5370887202774726 -4.77668244562803 
0.07 0.9780309147241483 0.3428978074554514 -0.6253796995382988 -4.696863564236894 
0.08 0.9713379748520297 0.3894183423086505 -0.7131078792814037 -4.6053049700144255 
0.09 0.9637708963658905 0.4349655341112302 -0.8001943100664934 -4.502235511763384 
0.09999999999999999 0.955336489125606 0.47942553860420295 -0.8865606199840186 -4.387912809451864 
0.10999999999999999 0.946042343528387 0.5226872289306591 -0.972129085184605 -4.262622610297529 
0.11999999999999998 0.9358968236779349 0.5646424733950353 -1.0568226998252697 -4.1266780745483915 
0.12999999999999998 0.9249090598573131 0.6051864057360394 -1.140565245369484 -3.980418992745279 
0.13999999999999999 0.9130889403123083 0.644217687237691 -1.2232813591787104 -3.8242109364224426 
0.15 0.9004471023526769 0.6816387600233341 -1.3048966023336905 -3.6584443443691046 
0.16 0.8869949227792842 0.7173560908995228 -1.3853375266244488 -3.483533546735827 
0.17 0.8727445076457513 0.7512804051402927 -1.4645317406487224 -3.29991572942491 
0.18000000000000002 0.8577086813638242 0.7833269096274835 -1.5424079749593396 -3.108049841353322 
0.19000000000000003 0.8419009751622687 0.8134155047893739 -1.6188961462019078 -2.908415447319417 
0.20000000000000004 0.8253356149096782 0.8414709848078966 -1.6939274201851064 -2.7015115293406975 
0.21000000000000005 0.8080275083121518 0.8674232255940171 -1.767434273826809 -2.4878552394586335 
0.22000000000000006 0.789992231497365 0.8912073600614355 -1.8393505559203018 -2.2679806071278854 
0.23000000000000007 0.7712460149971065 0.9127639402605212 -1.9096115466659043 -2.042437204420785 
0.24000000000000007 0.7518057291408948 0.9320390859672265 -1.97815401591442 -1.8117887723833659 
0.25000000000000006 0.7316888688738208 0.9489846193555863 -2.044916280070003 -1.5766118119763424 
0.26000000000000006 0.7109135380122772 0.9635581854171931 -2.109838257601231 -1.3374941431229357 
0.2700000000000001 0.6894984329517468 0.9757233578266591 -2.172861523110428 -1.0950334354652065 
0.2800000000000001 0.6674628258413079 0.9854497299884603 -2.2339293599125787 -0.849835714501203 
0.2900000000000001 0.644826547240001 0.9927129910375886 -2.292986811076516 -0.6025138468368308 
0.3000000000000001 0.6216099682706642 0.9974949866040544 -2.349980728882451 -0.3536860083385123 
0.3100000000000001 0.5978339822872979 0.999783764189357 -2.404859822651332 -0.10397413901545992 
0.3200000000000001 0.5735199860724564 0.9995736030415051 -2.4575747049029957 0.1459976115064463 
0.3300000000000001 0.5486898605815872 0.9968650284539188 -2.508077935801562 0.3956044440336726 
0.34000000000000014 0.5233659512516492 0.9916648104524686 -2.5563240658480897 0.6442224714776266 
0.35000000000000014 0.49757104789172657 0.9839859468739368 -2.6022696767820515 0.8912302782474637 
0.36000000000000015 0.4713283641737396 0.973847630878195 -2.6458734206548433 1.1360104734654388 
0.37000000000000016 0.44466151674170634 0.9612752029752997 -2.6870960570401436 1.377951234122568 
0.38000000000000017 0.41759450395835757 0.9463000876874142 -2.7259004883476505 1.6164478343175208 
0.3900000000000002 0.39015168430822966 0.928959715003869 -2.7622517932084074 1.8509041567564386 
0.4000000000000002 0.362357754476673 0.9092974268256814 -2.7961172579016798 2.080734182735716 
0.4100000000000002 0.334237727124502 0.8873623686333749 -2.827466405795093 2.3053634568835695 
0.4200000000000002 0.3058169083782887 0.8632093666488733 -2.856271024771548 2.5242305229992916 
0.4300000000000002 0.27712087505655697 0.836898790798497 -2.882505192618219 2.7367883274013605 
0.4400000000000002 0.24817545165237226 0.8084964038195895 -2.9061453003547966 2.942505586276733 
0.45000000000000023 0.21900668709304086 0.7780731968879204 -2.9271700734799775 3.140868113613701 
0.46000000000000024 0.1896408312978336 0.7457052121767194 -2.9455605911170797 3.3313801063991253 
0.47000000000000025 0.1601043115548304 0.7114733527908434 -2.9613003030415515 3.5135653838677743 
0.48000000000000026 0.13042370873814466 0.67546318055115 -2.9743750445750594 3.6869685777062315 
0.49000000000000027 0.10062573338693084 0.6377647021345025 -2.984773049332743 3.8511562702365416 
0.5000000000000002 0.07073720166770224 0.5984721441039558 -2.9924849598121632 4.005718077734671 
0.5100000000000002 0.04078501124159037 0.5576837173914159 -2.997503835814428 4.150267676176115 
0.5200000000000002 0.010796117058266726 0.515501371821463 -2.999825160689899 4.28444376684474 
0.5300000000000002 -0.019202492901693315 0.4720305412898815 -2.9994468454028724 4.407910979391432 
0.5400000000000003 -0.049183821914171214 0.42737988023382895 -2.996369230411572 4.520360710085308 
0.5500000000000003 -0.07912088880673475 0.38166099205233045 -2.9905950853617562 4.62151189316232 
0.5600000000000003 -0.108986752239872 0.3349881501559034 -2.9821296065942278 4.711111703343294 
0.5700000000000003 -0.13875453495237844 0.2874780123425431 -2.9709804124684736 4.7889361877654535 
0.5800000000000003 -0.16839744794907788 0.23924932921398112 -2.95715753650666 4.854790825747954 
0.5900000000000003 -0.1978888146091099 0.19042264736102574 -2.9406734183641356 4.908511014992271 
0.6000000000000003 -0.22720209469308797 0.14112000805986546 -2.9215428926345846 4.949962483002229 
0.6100000000000003 -0.25631090822752356 0.09146464223243543 -2.899783175499892 4.979041622695307 
0.6200000000000003 -0.2851890592450217 0.04158066243328916 -2.875413849236742 4.995675751366397 
